Disease Name,Cases,Location Name,Country Code,Region Type,Lattitude,Longitude,Region Boundary,TimeStampStart,TimeStampEnd,Source File
Viral Hepatitis,0,Galle,LKA,city,6.03459,80.21702,"{'west': 80.17186, 'south': 6.02034, 'east': 80.24988, 'north': 6.09423}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Human Rabies,0,Galle,LKA,city,6.03459,80.21702,"{'west': 80.17186, 'south': 6.02034, 'east': 80.24988, 'north': 6.09423}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Chickenpox,4,Galle,LKA,city,6.03459,80.21702,"{'west': 80.17186, 'south': 6.02034, 'east': 80.24988, 'north': 6.09423}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Meningitis,1,Galle,LKA,city,6.03459,80.21702,"{'west': 80.17186, 'south': 6.02034, 'east': 80.24988, 'north': 6.09423}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Leishmaniasis,0,Galle,LKA,city,6.03459,80.21702,"{'west': 80.17186, 'south': 6.02034, 'east': 80.24988, 'north': 6.09423}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,13,Hambantota,LKA,city,6.12845,81.12598,"{'west': 81.09705, 'south': 6.11608, 'east': 81.16193, 'north': 6.15419}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Dysentery,0,Hambantota,LKA,city,6.12845,81.12598,"{'west': 81.09705, 'south': 6.11608, 'east': 81.16193, 'north': 6.15419}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Encephalitis,1,Hambantota,LKA,city,6.12845,81.12598,"{'west': 81.09705, 'south': 6.11608, 'east': 81.16193, 'north': 6.15419}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Enteric Fever,0,Hambantota,LKA,city,6.12845,81.12598,"{'west': 81.09705, 'south': 6.11608, 'east': 81.16193, 'north': 6.15419}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Food Poisoning,0,Hambantota,LKA,city,6.12845,81.12598,"{'west': 81.09705, 'south': 6.11608, 'east': 81.16193, 'north': 6.15419}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Leptospirosis,10,Hambantota,LKA,city,6.12845,81.12598,"{'west': 81.09705, 'south': 6.11608, 'east': 81.16193, 'north': 6.15419}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Typhus Fever,2,Hambantota,LKA,city,6.12845,81.12598,"{'west': 81.09705, 'south': 6.11608, 'east': 81.16193, 'north': 6.15419}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Viral Hepatitis,0,Hambantota,LKA,city,6.12845,81.12598,"{'west': 81.09705, 'south': 6.11608, 'east': 81.16193, 'north': 6.15419}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Human Rabies,0,Hambantota,LKA,city,6.12845,81.12598,"{'west': 81.09705, 'south': 6.11608, 'east': 81.16193, 'north': 6.15419}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Chickenpox,4,Hambantota,LKA,city,6.12845,81.12598,"{'west': 81.09705, 'south': 6.11608, 'east': 81.16193, 'north': 6.15419}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Meningitis,0,Hambantota,LKA,city,6.12845,81.12598,"{'west': 81.09705, 'south': 6.11608, 'east': 81.16193, 'north': 6.15419}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Leishmaniasis,5,Hambantota,LKA,city,6.12845,81.12598,"{'west': 81.09705, 'south': 6.11608, 'east': 81.16193, 'north': 6.15419}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,22,Matara,LKA,city,5.94464,80.55015,"{'west': 80.50298, 'south': 5.93538, 'east': 80.57139, 'north': 5.9771}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Dysentery,0,Matara,LKA,city,5.94464,80.55015,"{'west': 80.50298, 'south': 5.93538, 'east': 80.57139, 'north': 5.9771}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Encephalitis,0,Matara,LKA,city,5.94464,80.55015,"{'west': 80.50298, 'south': 5.93538, 'east': 80.57139, 'north': 5.9771}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Enteric Fever,0,Matara,LKA,city,5.94464,80.55015,"{'west': 80.50298, 'south': 5.93538, 'east': 80.57139, 'north': 5.9771}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Food Poisoning,0,Matara,LKA,city,5.94464,80.55015,"{'west': 80.50298, 'south': 5.93538, 'east': 80.57139, 'north': 5.9771}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Leptospirosis,12,Matara,LKA,city,5.94464,80.55015,"{'west': 80.50298, 'south': 5.93538, 'east': 80.57139, 'north': 5.9771}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Typhus Fever,0,Matara,LKA,city,5.94464,80.55015,"{'west': 80.50298, 'south': 5.93538, 'east': 80.57139, 'north': 5.9771}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Viral Hepatitis,0,Matara,LKA,city,5.94464,80.55015,"{'west': 80.50298, 'south': 5.93538, 'east': 80.57139, 'north': 5.9771}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Human Rabies,0,Matara,LKA,city,5.94464,80.55015,"{'west': 80.50298, 'south': 5.93538, 'east': 80.57139, 'north': 5.9771}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Chickenpox,4,Matara,LKA,city,5.94464,80.55015,"{'west': 80.50298, 'south': 5.93538, 'east': 80.57139, 'north': 5.9771}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Meningitis,1,Matara,LKA,city,5.94464,80.55015,"{'west': 80.50298, 'south': 5.93538, 'east': 80.57139, 'north': 5.9771}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Leishmaniasis,0,Matara,LKA,city,5.94464,80.55015,"{'west': 80.50298, 'south': 5.93538, 'east': 80.57139, 'north': 5.9771}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,12,Jaffna,LKA,city,9.65876,80.01907,"{'west': 79.99777, 'south': 9.646, 'east': 80.05758, 'north': 9.69279}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Dysentery,1,Jaffna,LKA,city,9.65876,80.01907,"{'west': 79.99777, 'south': 9.646, 'east': 80.05758, 'north': 9.69279}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Encephalitis,0,Jaffna,LKA,city,9.65876,80.01907,"{'west': 79.99777, 'south': 9.646, 'east': 80.05758, 'north': 9.69279}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Enteric Fever,0,Jaffna,LKA,city,9.65876,80.01907,"{'west': 79.99777, 'south': 9.646, 'east': 80.05758, 'north': 9.69279}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Food Poisoning,4,Jaffna,LKA,city,9.65876,80.01907,"{'west': 79.99777, 'south': 9.646, 'east': 80.05758, 'north': 9.69279}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Leptospirosis,0,Jaffna,LKA,city,9.65876,80.01907,"{'west': 79.99777, 'south': 9.646, 'east': 80.05758, 'north': 9.69279}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Typhus Fever,59,Jaffna,LKA,city,9.65876,80.01907,"{'west': 79.99777, 'south': 9.646, 'east': 80.05758, 'north': 9.69279}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Viral Hepatitis,0,Jaffna,LKA,city,9.65876,80.01907,"{'west': 79.99777, 'south': 9.646, 'east': 80.05758, 'north': 9.69279}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Human Rabies,0,Jaffna,LKA,city,9.65876,80.01907,"{'west': 79.99777, 'south': 9.646, 'east': 80.05758, 'north': 9.69279}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Chickenpox,9,Jaffna,LKA,city,9.65876,80.01907,"{'west': 79.99777, 'south': 9.646, 'east': 80.05758, 'north': 9.69279}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Meningitis,1,Jaffna,LKA,city,9.65876,80.01907,"{'west': 79.99777, 'south': 9.646, 'east': 80.05758, 'north': 9.69279}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Leishmaniasis,0,Jaffna,LKA,city,9.65876,80.01907,"{'west': 79.99777, 'south': 9.646, 'east': 80.05758, 'north': 9.69279}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,8,Kilinochchi,LKA,city,9.40854,80.40766,"{'west': 80.35301, 'south': 9.30657, 'east': 80.45792, 'north': 9.4388}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Dysentery,0,Kilinochchi,LKA,city,9.40854,80.40766,"{'west': 80.35301, 'south': 9.30657, 'east': 80.45792, 'north': 9.4388}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Encephalitis,0,Kilinochchi,LKA,city,9.40854,80.40766,"{'west': 80.35301, 'south': 9.30657, 'east': 80.45792, 'north': 9.4388}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Enteric Fever,0,Kilinochchi,LKA,city,9.40854,80.40766,"{'west': 80.35301, 'south': 9.30657, 'east': 80.45792, 'north': 9.4388}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Food Poisoning,0,Kilinochchi,LKA,city,9.40854,80.40766,"{'west': 80.35301, 'south': 9.30657, 'east': 80.45792, 'north': 9.4388}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Leptospirosis,0,Kilinochchi,LKA,city,9.40854,80.40766,"{'west': 80.35301, 'south': 9.30657, 'east': 80.45792, 'north': 9.4388}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Typhus Fever,2,Kilinochchi,LKA,city,9.40854,80.40766,"{'west': 80.35301, 'south': 9.30657, 'east': 80.45792, 'north': 9.4388}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Viral Hepatitis,0,Kilinochchi,LKA,city,9.40854,80.40766,"{'west': 80.35301, 'south': 9.30657, 'east': 80.45792, 'north': 9.4388}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Human Rabies,0,Kilinochchi,LKA,city,9.40854,80.40766,"{'west': 80.35301, 'south': 9.30657, 'east': 80.45792, 'north': 9.4388}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Chickenpox,0,Kilinochchi,LKA,city,9.40854,80.40766,"{'west': 80.35301, 'south': 9.30657, 'east': 80.45792, 'north': 9.4388}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Meningitis,0,Kilinochchi,LKA,city,9.40854,80.40766,"{'west': 80.35301, 'south': 9.30657, 'east': 80.45792, 'north': 9.4388}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Leishmaniasis,0,Kilinochchi,LKA,city,9.40854,80.40766,"{'west': 80.35301, 'south': 9.30657, 'east': 80.45792, 'north': 9.4388}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,7,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Dysentery,0,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Encephalitis,0,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Enteric Fever,0,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Food Poisoning,0,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Leptospirosis,1,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Typhus Fever,0,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Viral Hepatitis,0,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Human Rabies,0,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Chickenpox,1,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Meningitis,0,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Leishmaniasis,0,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,1,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Dysentery,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Encephalitis,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Enteric Fever,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Food Poisoning,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Leptospirosis,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Typhus Fever,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Viral Hepatitis,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Human Rabies,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Chickenpox,1,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Meningitis,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Leishmaniasis,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
Dengue Fever,4,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",24-Dec-2022 00:00:00,30-Dec-2022 00:00:00,Data/Error File/en_640feff0076ea_Vol_50_no_01-english.pdf
